target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-1281,0.95,1.0,0.0,5,5,5,0.0
cf-1281,0.9,1.0,0.0,5,5,5,0.0
cf-1281,0.85,1.0,0.0,5,5,5,0.0
cf-1281,0.8,1.0,0.0,5,5,5,0.0
cf-1281,0.75,1.0,0.0,5,5,5,0.0
cf-1281,0.7,1.0,0.0,5,5,5,0.0
cf-1285,0.95,1.0,0.0,5,5,5,0.0
cf-1285,0.9,1.0,0.0,5,5,5,0.0
cf-1285,0.85,1.0,0.0,5,5,5,0.0
cf-1285,0.8,1.0,0.0,5,5,5,0.0
cf-1285,0.75,1.0,0.0,5,5,5,0.0
cf-1285,0.7,1.0,0.0,5,5,5,0.0
cf-1286,0.95,1.0,0.0,5,5,5,0.0
cf-1286,0.9,1.0,0.0,5,5,5,0.0
cf-1286,0.85,1.0,0.0,5,5,5,0.0
cf-1286,0.8,1.0,0.0,5,5,5,0.0
cf-1286,0.75,1.0,0.0,5,5,5,0.0
cf-1286,0.7,0.0,0.0,5,5,5,1.0
cf-1287,0.95,1.0,0.0,5,5,5,0.0
cf-1287,0.9,1.0,0.0,5,5,5,0.0
cf-1287,0.85,1.0,0.0,5,5,5,0.0
cf-1287,0.8,1.0,0.0,5,5,5,0.0
cf-1287,0.75,1.0,0.0,5,5,5,0.0
cf-1287,0.7,1.0,0.0,5,5,5,0.0
cf-1293,0.95,0.0,0.0,5,5,5,1.0
cf-1293,0.9,1.0,0.0,5,5,5,0.0
cf-1293,0.85,1.0,0.0,5,5,5,0.0
cf-1293,0.8,1.0,0.0,5,5,5,0.0
cf-1293,0.75,1.0,0.0,5,5,5,0.0
cf-1293,0.7,1.0,0.0,5,5,5,0.0
cf-1294,0.95,1.0,0.0,5,5,5,0.0
cf-1294,0.9,1.0,0.0,5,5,5,0.0
cf-1294,0.85,1.0,0.0,5,5,5,0.0
cf-1294,0.8,1.0,0.0,5,5,5,0.0
cf-1294,0.75,1.0,0.0,5,5,5,0.0
cf-1294,0.7,1.0,0.0,5,5,5,0.0
cf-1297,0.95,0.0,0.0,5,5,5,1.0
cf-1297,0.9,0.0,0.0,5,5,5,1.0
cf-1297,0.85,0.0,0.0,5,5,5,1.0
cf-1297,0.8,0.0,0.0,5,5,5,1.0
cf-1297,0.75,0.0,0.0,5,5,5,1.0
cf-1297,0.7,1.0,0.0,5,5,5,0.0
cf-1298,0.95,0.0,0.0,5,5,5,1.0
cf-1298,0.9,0.0,0.0,5,5,5,1.0
cf-1298,0.85,0.0,0.0,5,5,5,1.0
cf-1298,0.8,0.0,0.0,5,5,5,1.0
cf-1298,0.75,1.0,0.0,5,5,5,0.0
cf-1298,0.7,0.0,0.0,5,5,5,1.0
cf-1300,0.95,0.0,0.0,5,5,5,1.0
cf-1300,0.9,0.0,0.0,5,5,5,1.0
cf-1300,0.85,1.0,0.0,5,5,5,0.0
cf-1300,0.8,1.0,0.0,5,5,5,0.0
